Transaction_ID,Product_ID,Product_Category,Product_Name,Brand,Purchase_Date,Original_Price_INR,Current_Market_Value_INR,Condition_at_Resale,Ownership_Cycle,Resale_Date,Resale_Price_INR,Seller_Type,Buyer_Type,Platform,Refurbished,Refurbishment_Cost_INR,Repair_Count,Product_Age_Months,Usage_Hours,Warranty_Status,Return_Status,Recycling_Eligible,Recycled,Recycling_Date,Material_Recovered_Kg,CO2_Saved_Kg,Waste_Diverted_Kg,Circularity_Score,Customer_Rating,Region,City,Final_Disposition
EC00103,PRD00103,Laptops,IdeaPad,Dell,2022-04-01,166550,80750,Fair,3,2026-10-01,39530,Individual,Individual,Cashify,Yes,7230,5,54,5542,Expired,Not Returned,Yes,Yes,2027-01-23,70.6,843.84,46.87,85,3.4,West,Pune,Resold
EC00104,PRD00104,Cameras,Lens,Canon,2025-01-25,119500,95500,Like New,2,2027-10-25,68490,Business,Individual,Cashify,Yes,14820,0,33,9003,Expired,Not Returned,Yes,No,,0,612.47,2.34,71.3,4.2,South,Chennai,Recycled
EC00105,PRD00105,Audio,Bluetooth Speaker,Sony,2025-10-17,26410,22780,Good,1,2027-10-17,12070,Individual,Individual,Amazon Renewed,Yes,1950,0,24,11907,Expired,Not Returned,No,No,,0,140.48,1.02,57,3.4,North,Noida,Resold
EC00106,PRD00106,Home Appliances,Vacuum Cleaner,Daikin,2024-06-29,56360,40820,Good,1,2028-10-29,20750,Individual,Individual,Amazon Renewed,Yes,6150,0,52,2561,Expired,Not Returned,Yes,No,,0,136.94,2.51,59.9,4.4,East,Ranchi,Recycled
EC00107,PRD00107,Cameras,Action Camera,Nikon,2023-10-14,197890,138550,Like New,1,2026-05-14,100610,Individual,Individual,OLX,No,0,0,31,397,Expired,Not Returned,Yes,Yes,2026-07-24,105.52,303.54,55.87,46.8,5,South,Hyderabad,Resold
EC00108,PRD00108,Home Appliances,Vacuum Cleaner,Whirlpool,2025-09-22,15470,9720,Good,3,2029-12-22,5790,Individual,Business,Facebook Marketplace,No,0,0,51,11029,Expired,Returned,Yes,No,,0,54.34,1.04,49.6,3.4,East,Guwahati,Recycled
EC00109,PRD00109,Laptops,IdeaPad,Acer,2021-10-23,35300,31270,Good,3,2025-08-23,12010,Individual,Individual,Facebook Marketplace,No,0,0,46,3329,Expired,Not Returned,Yes,No,,0,217.68,1.46,54.2,4.7,East,Guwahati,Resold
EC00110,PRD00110,Smartphones,Pixel,Sony,2025-10-15,16450,15170,Good,2,2029-04-15,5840,Individual,Individual,EchoChain Marketplace,Yes,1920,2,42,9966,Expired,Not Returned,No,No,,0,56.74,0.48,66.1,3.9,North,Lucknow,Refurbished
EC00111,PRD00111,Smartphones,Galaxy S Series,Sony,2022-12-21,135010,82120,Fair,4,2025-09-21,37930,Individual,Individual,OLX,Yes,20970,1,33,8030,Extended,Not Returned,Yes,No,,0,690.57,3.2,77.9,1.9,West,Mumbai,Resold
EC00112,PRD00112,Audio,Smart Speaker,Sony,2025-11-08,12730,10260,Like New,5,2027-01-08,7140,Business,Individual,Cashify,Yes,610,1,14,1168,Expired,Not Returned,Yes,No,,0,21.79,0.68,88.3,4.4,North,Lucknow,Refurbished
EC00113,PRD00113,Smartphones,OnePlus,Sony,2021-12-04,134180,119930,Good,2,2023-08-04,67400,Individual,Individual,Amazon Renewed,No,0,2,20,9210,Expired,Not Returned,Yes,No,,0,287.37,5.28,63,2.9,South,Kochi,Resold
EC00114,PRD00114,Audio,Wireless Earbuds,Boat,2023-05-29,34200,30740,Fair,2,2026-01-29,11630,Individual,Business,Facebook Marketplace,No,0,2,32,3982,Expired,Not Returned,Yes,No,,0,159.75,0.61,60.3,3.8,North,Delhi,Resold
EC00115,PRD00115,Fashion,Watch,Puma,2023-12-13,14230,8610,Fair,3,2028-07-13,3440,Individual,Business,Amazon Renewed,No,0,1,55,9975,Expired,Not Returned,Yes,Yes,2028-08-14,4.43,53.77,1.88,68,3.2,North,Noida,Resold
EC00116,PRD00116,Smartphones,OnePlus,Sony,2023-03-03,105720,68430,Good,2,2024-04-03,57280,Business,Individual,Local Dealer,No,0,1,13,5661,Expired,Not Returned,Yes,No,,0,234.68,4.01,52.6,2.9,South,Hyderabad,Recycled
EC00117,PRD00117,Gaming,Controller,Meta,2021-08-05,7620,5050,Like New,5,2026-03-05,3140,Individual,Individual,Facebook Marketplace,No,0,0,55,3399,Extended,Not Returned,No,No,,0,46.42,0.38,70.1,4.5,East,Bhubaneswar,Recycled
EC00118,PRD00118,Home Appliances,Refrigerator,LG,2023-02-03,63600,32940,Good,1,2027-12-03,20190,Individual,Individual,Amazon Renewed,No,0,0,58,1866,Expired,Not Returned,Yes,Yes,2028-03-27,34.32,124.7,6.52,54,3.4,South,Chennai,Recycled
EC00119,PRD00119,Home Appliances,Microwave,Samsung,2021-07-07,74520,62760,Good,1,2023-02-07,37290,Individual,Individual,EchoChain Marketplace,Yes,3940,2,19,11573,Expired,Not Returned,Yes,No,,0,139.53,4.92,55,2.6,North,Jaipur,Refurbished
EC00120,PRD00120,Laptops,IdeaPad,Acer,2022-01-15,140330,106890,Fair,1,2023-06-15,53130,Business,Individual,EchoChain Marketplace,No,0,1,17,3096,Expired,Not Returned,No,No,,0,174.51,4.8,45,4,North,Chandigarh,Recycled
EC00121,PRD00121,Laptops,MacBook Air,HP,2022-05-08,90830,83180,Fair,1,2024-10-08,32700,Individual,Individual,OLX,No,0,1,29,4665,Expired,Not Returned,Yes,No,,0,77.19,5.66,47.2,3.3,West,Ahmedabad,Resold
EC00122,PRD00122,Home Appliances,Vacuum Cleaner,LG,2023-12-01,27440,17990,Good,1,2026-05-01,11990,Individual,Individual,Local Dealer,No,0,2,29,2255,Expired,Not Returned,Yes,No,,0,46.32,0.6,41,3.9,North,Lucknow,Refurbished
EC00123,PRD00123,Smartphones,iPhone,Sony,2024-03-26,38440,26590,Fair,2,2027-09-26,10890,Individual,Individual,Cashify,Yes,3330,0,42,4112,Expired,Not Returned,No,No,,0,91.34,0.87,61,4.6,West,Pune,Refurbished
EC00124,PRD00124,Furniture,Sofa,Pepperfry,2021-01-15,26950,17320,Like New,3,2024-11-15,13280,Individual,Individual,Facebook Marketplace,Yes,1350,1,46,9855,Expired,Not Returned,Yes,No,,0,101.19,1.4,66.5,3.9,South,Hyderabad,Resold
EC00125,PRD00125,Furniture,Office Chair,Wakefit,2021-03-06,34160,16420,Fair,1,2022-05-06,12050,Individual,Individual,EchoChain Marketplace,No,0,1,14,294,Expired,Not Returned,Yes,No,,0,61.98,0.5,50.6,3.6,South,Bengaluru,Refurbished
EC00126,PRD00126,Furniture,Office Chair,IKEA,2022-06-05,83220,75920,Like New,1,2023-10-05,51880,Business,Business,OLX,Yes,9230,1,16,4007,Expired,Not Returned,Yes,No,,0,275.72,4.95,68,4.7,West,Pune,Resold
EC00127,PRD00127,Smartphones,iPhone,Sony,2024-09-29,115900,73310,Good,1,2028-08-29,46210,Individual,Individual,Facebook Marketplace,Yes,13870,2,47,4969,Expired,Not Returned,Yes,No,,0,407.97,6.17,52.2,4.1,North,Noida,Recycled
EC00128,PRD00128,Laptops,Pavilion,HP,2024-02-27,81350,60780,Good,3,2028-04-27,31940,Business,Individual,Local Dealer,No,0,2,50,4911,Expired,Not Returned,Yes,No,,0,392.01,3.94,57.5,3.8,West,Mumbai,Resold
EC00129,PRD00129,Smartphones,OnePlus,Google,2022-10-10,59970,44290,Fair,1,2025-12-10,15960,Individual,Individual,Local Dealer,Yes,8010,0,38,2333,Expired,Not Returned,No,No,,0,354.85,2.01,58.9,3.8,East,Guwahati,Resold
EC00130,PRD00130,Audio,Bluetooth Speaker,Sennheiser,2025-02-04,43940,34870,Good,4,2028-02-04,16220,Individual,Individual,Amazon Renewed,No,0,1,36,5928,Expired,Not Returned,Yes,No,,0,198.58,1.74,62.8,3.8,West,Surat,Refurbished
EC00131,PRD00131,Laptops,ThinkPad,Lenovo,2023-12-23,144920,110870,Good,1,2024-12-23,83370,Business,Individual,EchoChain Marketplace,No,0,0,12,4046,Active,Not Returned,Yes,No,,0,136.82,6.91,50.1,4.7,North,Delhi,Resold
EC00132,PRD00132,Home Appliances,Refrigerator,IFB,2024-03-08,26100,22290,Good,1,2024-10-08,13360,Individual,Individual,Local Dealer,Yes,960,0,7,5010,Active,Not Returned,Yes,No,,0,108.48,0.54,58,4.2,East,Kolkata,Refurbished
EC00133,PRD00133,Gaming,VR Headset,Microsoft,2025-03-03,54260,49960,Good,3,2027-07-03,22710,Individual,Individual,Local Dealer,Yes,6820,2,28,839,Expired,Not Returned,Yes,No,,0,211.99,2.29,69.6,3.9,South,Bengaluru,Resold
EC00134,PRD00134,Laptops,Inspiron,Acer,2022-08-16,150830,103310,Fair,1,2025-02-16,53210,Individual,Business,Cashify,No,0,0,30,8450,Expired,Not Returned,Yes,No,,0,243.01,9.9,50.5,4.1,North,Noida,Resold
EC00135,PRD00135,Audio,Bluetooth Speaker,Sennheiser,2022-01-27,8200,6970,Fair,2,2023-04-27,3080,Business,Individual,Local Dealer,Yes,350,0,15,5797,Expired,Not Returned,No,No,,0,24.84,0.42,65.1,4.2,South,Hyderabad,Recycled
EC00136,PRD00136,Laptops,IdeaPad,HP,2025-08-26,171210,122850,Fair,1,2028-03-26,52970,Individual,Individual,Amazon Renewed,Yes,17660,1,31,7520,Extended,Not Returned,Yes,No,,0,600.83,13.26,67.3,2.5,West,Surat,Resold
EC00137,PRD00137,Home Appliances,Air Conditioner,Samsung,2022-02-23,94980,73900,Fair,3,2025-01-23,29690,Individual,Individual,Facebook Marketplace,No,0,1,35,9140,Expired,Not Returned,Yes,No,,0,494.11,2.44,65.3,3.8,West,Nagpur,Resold
EC00138,PRD00138,Laptops,Pavilion,Acer,2021-10-16,111320,73990,Good,2,2022-06-16,65140,Individual,Individual,EchoChain Marketplace,No,0,2,8,4966,Active,Not Returned,Yes,Yes,2022-08-23,28.19,279.13,17.81,71.1,3.7,West,Nagpur,Resold
EC00139,PRD00139,Smartphones,Galaxy S Series,Apple,2022-01-14,68650,36450,Fair,1,2026-11-14,18670,Individual,Business,OLX,No,0,2,58,3405,Expired,Not Returned,Yes,No,,0,50.08,3.23,46.5,3.4,West,Ahmedabad,Resold
EC00140,PRD00140,Fashion,Backpack,Puma,2025-12-02,26860,13700,Good,2,2026-07-02,13980,Individual,Individual,OLX,No,0,1,7,4766,Active,Not Returned,Yes,No,,0,68.23,1.83,58.2,2.1,East,Ranchi,Resold
EC00141,PRD00141,Smartphones,OnePlus,Google,2025-02-22,104950,65960,Like New,2,2028-11-22,54300,Individual,Individual,OLX,Yes,3350,1,45,208,Expired,Not Returned,Yes,No,,0,247.59,5.83,58.8,3.4,East,Patna,Refurbished
EC00142,PRD00142,Audio,Soundbar,Sennheiser,2021-08-19,26090,17190,Good,1,2022-01-19,14690,Business,Individual,Local Dealer,No,0,2,5,1995,Active,Not Returned,Yes,No,,0,16.04,1.76,51.3,4.2,North,Chandigarh,Resold
EC00143,PRD00143,Audio,Wireless Earbuds,JBL,2023-10-15,42280,37640,Good,3,2026-05-15,18670,Individual,Business,OLX,No,0,1,31,4586,Expired,Returned,Yes,Yes,2026-06-23,16.3,165.34,14.97,78.8,4.1,West,Pune,Resold
EC00144,PRD00144,Laptops,IdeaPad,Dell,2021-02-10,111030,89740,Good,1,2024-10-10,44710,Individual,Individual,EchoChain Marketplace,No,0,0,44,3975,Expired,Not Returned,Yes,Yes,2025-01-04,80.89,90.16,22.35,57.1,4.7,West,Mumbai,Resold
EC00145,PRD00145,Laptops,IdeaPad,HP,2023-11-18,176280,130970,Fair,2,2024-03-18,69390,Individual,Individual,Local Dealer,No,0,1,4,1202,Active,Not Returned,Yes,No,,0,583.44,5.03,55.5,4.1,North,Jaipur,Resold
EC00146,PRD00146,Cameras,Mirrorless Camera,Canon,2021-05-15,121620,55450,Good,2,2023-02-15,54720,Individual,Individual,OLX,Yes,16440,2,21,7768,Expired,Returned,No,No,,0,254.1,3.62,63.4,5,South,Vijayawada,Resold
EC00147,PRD00147,Gaming,Gaming Console,Microsoft,2021-07-20,13230,6030,Fair,1,2022-04-20,5670,Business,Individual,Cashify,No,0,1,9,6796,Active,Not Returned,Yes,No,,0,17.32,0.29,38.4,3.9,East,Patna,Recycled
EC00148,PRD00148,Smartphones,Galaxy S Series,Sony,2023-02-19,15160,13220,Good,1,2025-03-19,6350,Individual,Individual,Cashify,No,0,2,25,4915,Expired,Not Returned,Yes,No,,0,20.07,0.79,50.3,4,North,Chandigarh,Resold
EC00149,PRD00149,Smartphones,Xperia,Apple,2023-07-19,130060,116250,Fair,1,2027-04-19,33930,Individual,Individual,Local Dealer,Yes,16170,0,45,927,Expired,Not Returned,Yes,No,,0,290.96,6.95,50.5,3.6,South,Kochi,Refurbished
EC00150,PRD00150,Smartphones,Pixel,OnePlus,2023-11-23,17580,15080,Good,3,2024-11-23,9660,Individual,Individual,OLX,No,0,0,12,8762,Active,Not Returned,Yes,No,,0,78.87,0.61,60.8,4.3,North,Chandigarh,Recycled
EC00151,PRD00151,Smartphones,iPhone,Sony,2023-12-08,98920,91530,Good,4,2024-05-08,53030,Individual,Individual,Local Dealer,Yes,4250,0,5,6774,Active,Not Returned,Yes,No,,0,337.74,2.7,83.8,3.6,West,Nagpur,Resold
EC00152,PRD00152,Gaming,VR Headset,Microsoft,2022-05-18,11900,6380,Like New,2,2022-10-18,7580,Individual,Individual,EchoChain Marketplace,Yes,1320,2,5,6658,Active,Not Returned,Yes,No,,0,54.96,0.82,65.7,3.2,North,Chandigarh,Landfill
EC00153,PRD00153,Gaming,Gaming Laptop,ASUS,2022-02-11,68550,63280,Good,1,2025-03-11,29100,Individual,Individual,Cashify,No,0,1,37,9429,Expired,Not Returned,Yes,No,,0,45.31,1.58,45.2,3.8,West,Ahmedabad,Resold
EC00154,PRD00154,Laptops,MacBook Air,Acer,2025-05-17,153140,125790,Good,4,2029-01-17,61840,Individual,Individual,Cashify,No,0,0,44,6603,Extended,Not Returned,Yes,No,,0,398.52,2.67,64.4,3.8,South,Hyderabad,Refurbished
EC00155,PRD00155,Smartphones,Xperia,Google,2025-10-18,27080,14500,Like New,2,2027-09-18,16830,Individual,Individual,Cashify,No,0,1,23,7479,Expired,Not Returned,Yes,No,,0,99.7,0.98,52.1,3.2,North,Chandigarh,Refurbished
EC00156,PRD00156,Home Appliances,Refrigerator,Daikin,2023-03-16,100720,64790,Good,1,2023-09-16,51950,Business,Individual,OLX,No,0,2,6,8147,Active,Not Returned,Yes,No,,0,159.49,2.62,47.1,4,West,Mumbai,Refurbished
EC00157,PRD00157,Audio,Wireless Earbuds,Bose,2021-04-09,49730,30280,Like New,2,2024-10-09,22680,Business,Individual,Facebook Marketplace,No,0,0,42,11268,Expired,Not Returned,Yes,No,,0,125.73,2.35,50,3.3,East,Kolkata,Landfill
EC00158,PRD00158,Laptops,Pavilion,Apple,2022-11-15,133360,88350,Good,2,2025-01-15,61950,Individual,Individual,Cashify,No,0,2,26,6151,Expired,Returned,Yes,No,,0,450.01,6.91,64.2,4.2,East,Bhubaneswar,Resold
EC00159,PRD00159,Gaming,Controller,ASUS,2022-12-27,62560,51410,Fair,1,2025-01-27,23260,Individual,Individual,OLX,No,0,0,25,4320,Expired,Not Returned,No,No,,0,72.44,2.47,46.3,4.2,East,Patna,Resold
EC00160,PRD00160,Furniture,Office Chair,Wakefit,2025-04-20,48040,39300,Fair,2,2030-02-20,12070,Individual,Business,Local Dealer,Yes,3640,1,58,8881,Expired,Not Returned,Yes,No,,0,175.76,1.18,65.3,4,North,Jaipur,Refurbished
EC00161,PRD00161,Smartphones,OnePlus,Samsung,2023-08-19,83940,73090,Like New,1,2025-02-19,54800,Individual,Individual,Cashify,No,0,1,18,3804,Expired,Not Returned,Yes,Yes,2025-05-04,43.67,107.15,29.34,52.5,5,South,Vijayawada,Recycled
EC00162,PRD00162,Smartphones,Pixel,Apple,2025-10-29,109440,72310,Poor,1,2026-04-29,28640,Individual,Individual,OLX,Yes,12390,0,6,11432,Active,Not Returned,No,No,,0,248.68,6.09,65.7,3.1,East,Bhubaneswar,Resold
EC00163,PRD00163,Home Appliances,Washing Machine,IFB,2022-09-05,52700,44170,Good,2,2025-11-05,23030,Individual,Individual,Amazon Renewed,No,0,1,38,10034,Expired,Not Returned,Yes,Yes,2025-12-26,28.55,264.44,19.01,61.2,4.4,East,Ranchi,Resold
EC00164,PRD00164,Furniture,Office Chair,Pepperfry,2025-01-25,41480,29800,Fair,4,2028-02-25,13270,Business,Individual,EchoChain Marketplace,No,0,0,37,3786,Expired,Not Returned,Yes,No,,0,213.32,2.43,66.2,2.6,West,Ahmedabad,Resold
EC00165,PRD00165,Fashion,Watch,Nike,2022-10-05,27760,20270,Like New,1,2024-10-05,16960,Business,Business,Facebook Marketplace,No,0,0,24,7915,Expired,Not Returned,Yes,No,,0,47.83,0.53,56.2,4.2,South,Vijayawada,Resold
EC00166,PRD00166,Smartphones,Xperia,Sony,2025-11-28,56380,45500,Fair,4,2029-06-28,14880,Individual,Individual,Facebook Marketplace,Yes,7320,0,43,4103,Expired,Not Returned,Yes,No,,0,295.24,2.84,85.5,2.3,East,Guwahati,Resold
EC00167,PRD00167,Cameras,Lens,Panasonic,2023-10-26,56070,25750,Fair,3,2028-08-26,15000,Individual,Individual,Local Dealer,No,0,1,58,9440,Expired,Not Returned,No,No,,0,224.19,4.35,56.7,4,South,Kochi,Resold
EC00168,PRD00168,Audio,Wireless Earbuds,JBL,2024-05-26,47020,41720,Poor,3,2026-05-26,9500,Individual,Individual,Facebook Marketplace,No,0,0,24,2451,Extended,Not Returned,No,No,,0,231.45,0.95,58.4,3.3,South,Bengaluru,Refurbished
EC00169,PRD00169,Fashion,Watch,Fossil,2022-05-18,4970,3440,Fair,1,2024-07-18,1650,Individual,Individual,Cashify,Yes,320,0,26,5348,Expired,Not Returned,Yes,No,,0,23.33,0.32,53.5,4,North,Jaipur,Refurbished
EC00170,PRD00170,Smartphones,OnePlus,OnePlus,2023-02-06,105360,97350,Like New,2,2027-06-06,42290,Individual,Individual,Facebook Marketplace,Yes,16270,4,52,4180,Expired,Not Returned,Yes,Yes,2027-07-06,65.57,390.12,39.29,72.5,4.8,West,Mumbai,Refurbished
EC00171,PRD00171,Gaming,Gaming Console,Sony,2022-02-02,30800,22490,Poor,2,2027-01-02,4620,Individual,Business,Facebook Marketplace,Yes,1630,0,59,5498,Extended,Not Returned,Yes,No,,0,176.81,1.64,57.8,3.5,East,Patna,Resold
EC00172,PRD00172,Smartphones,iPhone,Apple,2023-05-21,106900,48720,Fair,1,2026-10-21,33990,Business,Individual,Local Dealer,No,0,0,41,2503,Expired,Not Returned,No,No,,0,152.27,8.1,49.9,3,North,Noida,Landfill
EC00173,PRD00173,Home Appliances,Microwave,Whirlpool,2023-03-06,21060,18890,Like New,5,2026-04-06,10420,Individual,Business,OLX,No,0,0,37,4100,Expired,Not Returned,Yes,No,,0,63.18,0.49,79.9,4.8,North,Chandigarh,Resold
EC00174,PRD00174,Gaming,Gaming Laptop,ASUS,2022-01-28,177020,103160,Good,3,2026-10-28,58920,Individual,Individual,EchoChain Marketplace,No,0,0,57,11263,Expired,Returned,Yes,No,,0,677.42,6.47,57.8,4.1,West,Mumbai,Resold
EC00175,PRD00175,Laptops,ThinkPad,Apple,2021-07-26,175670,80850,Good,2,2024-07-26,74180,Individual,Individual,EchoChain Marketplace,No,0,0,36,607,Expired,Returned,Yes,No,,0,425.91,4.35,53.7,3.6,West,Nagpur,Refurbished
EC00176,PRD00176,Fashion,Backpack,Fossil,2023-11-05,7830,6870,Fair,4,2024-03-05,2820,Individual,Individual,Amazon Renewed,No,0,1,4,8325,Active,Not Returned,Yes,No,,0,19.25,0.58,70.6,4.1,West,Surat,Recycled
EC00177,PRD00177,Furniture,Study Table,Wakefit,2025-04-27,28820,19080,Good,2,2029-10-27,10120,Business,Business,OLX,Yes,1360,1,54,609,Expired,Returned,Yes,No,,0,125.89,2.06,59.3,4.1,North,Delhi,Refurbished
EC00178,PRD00178,Smartphones,iPhone,Apple,2023-06-11,69950,52390,Fair,3,2026-10-11,22130,Business,Individual,Amazon Renewed,Yes,6600,1,40,1598,Expired,Not Returned,Yes,No,,0,213.56,5.27,75.6,4,East,Patna,Refurbished
EC00179,PRD00179,Cameras,Camcorder,GoPro,2025-01-24,57060,43000,Good,3,2026-02-24,32210,Business,Business,EchoChain Marketplace,No,0,2,13,1230,Expired,Not Returned,Yes,Yes,2026-03-25,22.71,142.81,20.69,75.3,4.7,South,Bengaluru,Refurbished
EC00180,PRD00180,Laptops,Pavilion,Acer,2025-09-11,76240,69960,Good,3,2028-02-11,32870,Individual,Individual,Cashify,Yes,2450,1,29,156,Expired,Not Returned,No,No,,0,194.75,5.02,67.5,4.6,North,Chandigarh,Resold
EC00181,PRD00181,Laptops,Inspiron,Dell,2025-05-18,67010,52510,Fair,4,2026-08-18,23440,Individual,Individual,EchoChain Marketplace,No,0,1,15,10230,Expired,Not Returned,Yes,No,,0,126.82,3.59,72.2,4.4,South,Bengaluru,Refurbished
EC00182,PRD00182,Smartphones,Xperia,OnePlus,2023-05-14,89720,84180,Like New,4,2028-01-14,39240,Individual,Individual,EchoChain Marketplace,No,0,2,56,2368,Extended,Not Returned,Yes,No,,0,318.52,5.53,62,4.3,East,Guwahati,Resold
EC00183,PRD00183,Gaming,Gaming Console,Meta,2023-01-13,129120,67590,Good,2,2026-10-13,53330,Individual,Individual,EchoChain Marketplace,No,0,1,45,1431,Expired,Not Returned,Yes,No,,0,556.81,9.23,54,5,West,Pune,Resold
EC00184,PRD00184,Laptops,Pavilion,HP,2024-06-18,69460,52080,Like New,2,2027-02-18,36800,Individual,Business,OLX,No,0,3,32,4432,Expired,Not Returned,Yes,Yes,2027-04-05,36.76,224.82,19.92,69.3,4.5,South,Kochi,Refurbished
EC00185,PRD00185,Gaming,Gaming Console,Sony,2022-07-18,62820,34370,Fair,2,2023-07-18,25950,Individual,Individual,Local Dealer,No,0,0,12,4020,Active,Not Returned,Yes,Yes,2023-07-28,48.36,269.51,21.14,61.8,4.1,North,Lucknow,Recycled
EC00186,PRD00186,Smartphones,Xperia,OnePlus,2023-10-18,83120,70040,Fair,3,2028-07-18,21530,Individual,Individual,Facebook Marketplace,Yes,7950,2,57,7954,Extended,Not Returned,Yes,No,,0,350.55,5.64,65,3.6,West,Mumbai,Refurbished
EC00187,PRD00187,Smartphones,OnePlus,OnePlus,2021-04-06,116990,79320,Good,1,2021-08-06,61890,Individual,Individual,Facebook Marketplace,No,0,1,4,7983,Active,Not Returned,Yes,No,,0,76.67,8.09,49.1,5,South,Chennai,Resold
EC00188,PRD00188,Fashion,Backpack,Adidas,2025-10-24,8200,5430,Fair,2,2028-06-24,2720,Business,Business,EchoChain Marketplace,No,0,5,32,1418,Expired,Not Returned,Yes,Yes,2028-10-10,1.76,33.25,2.06,65.5,3.5,East,Patna,Resold
EC00189,PRD00189,Smartphones,Pixel,Apple,2022-04-30,65560,37220,Fair,2,2026-05-30,16900,Individual,Business,Facebook Marketplace,No,0,3,49,4906,Expired,Not Returned,Yes,No,,0,161.02,4.58,42.8,4.2,South,Chennai,Resold
EC00190,PRD00190,Fashion,Backpack,Adidas,2024-12-01,24500,20090,Good,3,2028-11-01,9860,Individual,Business,Cashify,Yes,930,1,47,6054,Expired,Not Returned,Yes,No,,0,89.35,1.05,69.1,5,West,Mumbai,Refurbished
EC00191,PRD00191,Gaming,Controller,ASUS,2021-08-19,80650,52800,Fair,2,2024-04-19,26830,Individual,Business,Facebook Marketplace,No,0,0,32,229,Expired,Not Returned,Yes,Yes,2024-05-13,47.89,312.68,10.59,70.5,3.9,West,Mumbai,Recycled
EC00192,PRD00192,Cameras,Action Camera,Panasonic,2023-01-19,93310,63440,Good,3,2027-01-19,37990,Individual,Business,Cashify,No,0,0,48,5317,Expired,Not Returned,No,No,,0,423.06,7.45,70.5,5,North,Jaipur,Resold
EC00193,PRD00193,Laptops,IdeaPad,Dell,2025-08-06,176350,139330,Fair,1,2029-08-06,42240,Individual,Individual,Cashify,Yes,25790,0,48,4957,Expired,Not Returned,Yes,Yes,2029-08-18,104.78,856.35,51.47,63.5,3.5,South,Kochi,Resold
EC00194,PRD00194,Furniture,Dining Set,Godrej,2024-04-09,22710,20470,Fair,2,2024-07-09,9830,Business,Individual,Cashify,No,0,3,3,3140,Active,Not Returned,Yes,No,,0,70.97,1.71,56.1,2.8,East,Bhubaneswar,Refurbished
EC00195,PRD00195,Laptops,Pavilion,Apple,2022-06-25,114760,72430,Fair,1,2026-07-25,30460,Individual,Individual,Cashify,Yes,17760,0,49,3442,Expired,Not Returned,Yes,No,,0,405.66,6.79,42.9,2.3,East,Guwahati,Resold
EC00196,PRD00196,Cameras,Lens,Panasonic,2023-11-26,138000,63060,Good,1,2028-05-26,51520,Individual,Individual,Amazon Renewed,No,0,2,54,7841,Expired,Not Returned,Yes,No,,0,214.85,2.75,42,4.2,North,Delhi,Resold
EC00197,PRD00197,Cameras,Lens,GoPro,2022-06-09,53580,44060,Good,1,2023-03-09,25910,Individual,Individual,Local Dealer,Yes,8050,0,9,1502,Active,Not Returned,Yes,No,,0,99.58,4.13,63.5,4,North,Chandigarh,Resold
EC00198,PRD00198,Furniture,Study Table,Pepperfry,2024-03-29,42660,38130,Good,1,2024-06-29,25390,Individual,Individual,OLX,Yes,3090,2,3,6168,Active,Not Returned,No,No,,0,166.37,3.33,67.4,3.4,North,Jaipur,Refurbished
EC00199,PRD00199,Cameras,Camcorder,GoPro,2025-09-19,164930,88630,Like New,2,2025-12-19,118620,Individual,Individual,Facebook Marketplace,No,0,2,3,9137,Active,Not Returned,Yes,No,,0,455.58,8.92,59.6,3.7,South,Kochi,Recycled
EC00200,PRD00200,Smartphones,iPhone,Apple,2024-06-20,81620,44980,Good,2,2027-01-20,33020,Business,Business,Local Dealer,Yes,2930,1,31,241,Expired,Not Returned,Yes,No,,0,273.79,3.71,62,5,South,Vijayawada,Refurbished
EC00201,PRD00201,Laptops,IdeaPad,HP,2024-01-15,148100,92650,Good,2,2027-09-15,59410,Individual,Business,Local Dealer,Yes,17330,0,44,7111,Expired,Not Returned,Yes,No,,0,749.62,3.91,57.2,4.6,West,Nagpur,Resold
EC00202,PRD00202,Home Appliances,Microwave,Samsung,2025-12-25,74660,38400,Like New,1,2030-09-25,33130,Individual,Individual,Cashify,Yes,8020,2,57,5078,Expired,Not Returned,No,No,,0,422.09,2,52.6,2.3,South,Chennai,Recycled
EC00203,PRD00203,Home Appliances,Air Conditioner,LG,2022-08-01,111570,98030,Like New,2,2026-03-01,58210,Individual,Individual,OLX,Yes,11310,4,43,5815,Expired,Not Returned,Yes,No,,0,655.07,3.66,67.9,4.2,South,Hyderabad,Refurbished
EC00204,PRD00204,Audio,Smart Speaker,Bose,2022-11-13,6570,6120,Like New,4,2027-07-13,3160,Individual,Individual,Facebook Marketplace,Yes,270,1,56,7295,Expired,Not Returned,Yes,No,,0,45.82,0.41,70.6,4.6,North,Chandigarh,Resold
