Listing_ID,Product_ID,Product_Category,Product_Name,Brand,Condition,Market_Value_INR,Listing_Price_INR,Seller_Type,Buyer_Type,Platform,Refurbished,Refurbishment_Cost_INR,Repair_Count,Product_Age_Months,Usage_Hours,Warranty_Status,Return_Status,Region,City,Customer_Rating,Final_Disposition
LISTING_00591,PRD00591,Gaming,Monitor,Microsoft,Good,91850,57430,Individual,Individual,Local Dealer,Yes,20240,3,46,4045,Expired,Not Returned,West,Mumbai,3.4,Resold
LISTING_00592,PRD00592,Smartphones,iPhone,Sony,Fair,6390,2320,Business,Individual,Amazon Renewed,Yes,620,3,58,6284,Extended,Not Returned,South,Bengaluru,3.1,Refurbished
LISTING_00593,PRD00593,Smartphones,Pixel,Google,Like New,52760,32880,Business,Individual,EchoChain Marketplace,No,0,1,47,3229,Expired,Returned,North,Noida,4.2,Refurbished
LISTING_00594,PRD00594,Smartphones,Pixel,OnePlus,Poor,14050,5690,Business,Individual,Amazon Renewed,No,0,1,25,11452,Extended,Not Returned,North,Chandigarh,3.6,Resold
LISTING_00595,PRD00595,Gaming,Gaming Console,Microsoft,Good,76680,85030,Individual,Business,Cashify,Yes,11200,3,9,9051,Active,Not Returned,North,Jaipur,4.5,Refurbished
LISTING_00596,PRD00596,Home Appliances,Vacuum Cleaner,Daikin,Good,20920,11310,Business,Individual,EchoChain Marketplace,No,0,2,19,5188,Extended,Not Returned,East,Kolkata,3.3,Resold
LISTING_00597,PRD00597,Fashion,Watch,Nike,Fair,2740,1130,Individual,Individual,EchoChain Marketplace,Yes,220,2,25,4365,Expired,Not Returned,South,Hyderabad,3.6,Resold
LISTING_00598,PRD00598,Smartphones,Pixel,Samsung,Good,21030,12770,Individual,Business,Cashify,No,0,0,50,1525,Expired,Not Returned,West,Nagpur,4.3,Resold
LISTING_00599,PRD00599,Fashion,Jacket,Fossil,Good,28960,19950,Business,Business,Cashify,No,0,0,15,7969,Expired,Returned,West,Nagpur,3.9,Resold
LISTING_00600,PRD00600,Home Appliances,Air Conditioner,Daikin,Good,34440,22850,Individual,Individual,Cashify,No,0,3,30,11226,Expired,Not Returned,South,Chennai,4.7,Resold
LISTING_00601,PRD00601,Audio,Soundbar,Boat,Poor,34110,9470,Individual,Individual,Amazon Renewed,Yes,3450,0,7,9131,Active,Not Returned,East,Kolkata,3.5,Refurbished
LISTING_00602,PRD00602,Fashion,Jacket,Puma,Like New,22700,16030,Individual,Individual,Local Dealer,Yes,2630,1,4,4390,Active,Not Returned,North,Chandigarh,4.5,Resold
LISTING_00603,PRD00603,Smartphones,Xperia,OnePlus,Fair,22370,13590,Business,Business,OLX,No,0,1,43,11129,Expired,Not Returned,East,Ranchi,3.8,Resold
LISTING_00604,PRD00604,Smartphones,Xperia,Apple,Like New,55270,32440,Business,Individual,EchoChain Marketplace,Yes,7350,1,53,11311,Expired,Not Returned,West,Surat,3.9,Resold
LISTING_00605,PRD00605,Furniture,Dining Set,IKEA,Good,32400,29070,Individual,Individual,Amazon Renewed,No,0,3,28,4147,Expired,Not Returned,East,Bhubaneswar,4.1,Resold
LISTING_00606,PRD00606,Audio,Headphones,Sennheiser,Good,14430,13270,Individual,Individual,Facebook Marketplace,Yes,2930,0,43,4627,Expired,Not Returned,East,Guwahati,5.0,Resold
LISTING_00607,PRD00607,Home Appliances,Washing Machine,Samsung,Fair,21930,12430,Individual,Individual,Local Dealer,Yes,4140,1,13,6276,Expired,Not Returned,West,Ahmedabad,2.4,Resold
LISTING_00608,PRD00608,Smartphones,Galaxy S Series,OnePlus,Fair,9610,3910,Business,Business,Facebook Marketplace,Yes,1930,3,47,2547,Expired,Not Returned,South,Vijayawada,3.7,Refurbished
LISTING_00609,PRD00609,Home Appliances,Vacuum Cleaner,LG,Good,78090,40850,Individual,Individual,Amazon Renewed,Yes,2780,3,25,6560,Expired,Not Returned,East,Ranchi,4.4,Refurbished
LISTING_00610,PRD00610,Fashion,Denim,Fossil,Good,5240,5270,Individual,Individual,Cashify,Yes,610,0,30,7045,Expired,Not Returned,East,Ranchi,2.9,Resold
LISTING_00611,PRD00611,Gaming,Gaming Console,Sony,Like New,127290,79200,Individual,Individual,Cashify,No,0,1,32,2836,Expired,Not Returned,North,Chandigarh,4.0,Recycled
LISTING_00612,PRD00612,Smartphones,OnePlus,Sony,Good,27850,23450,Individual,Individual,Local Dealer,Yes,4850,0,23,7214,Expired,Not Returned,South,Vijayawada,3.9,Refurbished
LISTING_00613,PRD00613,Cameras,Lens,Panasonic,Good,96940,101010,Individual,Individual,Amazon Renewed,No,0,2,4,10159,Active,Not Returned,East,Patna,3.9,Resold
LISTING_00614,PRD00614,Smartphones,Pixel,Google,Like New,53900,62580,Individual,Individual,EchoChain Marketplace,No,0,1,15,3462,Expired,Not Returned,West,Pune,4.1,Resold
LISTING_00615,PRD00615,Smartphones,Xperia,Samsung,Fair,109200,52500,Individual,Individual,Cashify,No,0,4,7,1059,Active,Not Returned,North,Delhi,3.2,Resold
LISTING_00616,PRD00616,Furniture,Bookshelf,IKEA,Fair,34590,23270,Individual,Individual,Cashify,Yes,3550,0,40,4488,Expired,Not Returned,South,Hyderabad,3.6,Recycled
LISTING_00617,PRD00617,Furniture,Bookshelf,Godrej,Like New,44250,27980,Individual,Business,Amazon Renewed,No,0,2,26,3824,Extended,Not Returned,North,Jaipur,4.6,Landfill
LISTING_00618,PRD00618,Smartphones,Xperia,Google,Fair,85370,24530,Individual,Individual,EchoChain Marketplace,No,0,0,51,2744,Expired,Not Returned,North,Chandigarh,3.9,Refurbished
LISTING_00619,PRD00619,Smartphones,Galaxy S Series,Apple,Good,57160,33780,Individual,Individual,Cashify,No,0,0,46,10695,Expired,Not Returned,South,Kochi,4.2,Recycled
LISTING_00620,PRD00620,Furniture,Office Chair,Wakefit,Like New,38170,44230,Individual,Individual,Cashify,Yes,2530,0,27,6298,Expired,Not Returned,West,Ahmedabad,4.7,Resold
LISTING_00621,PRD00621,Smartphones,iPhone,OnePlus,Poor,27100,5410,Business,Individual,Amazon Renewed,No,0,0,58,918,Expired,Not Returned,South,Chennai,2.9,Landfill
LISTING_00622,PRD00622,Audio,Smart Speaker,Sony,Poor,27280,9100,Individual,Individual,EchoChain Marketplace,No,0,1,12,11085,Active,Not Returned,West,Mumbai,3.9,Resold
LISTING_00623,PRD00623,Laptops,Pavilion,Acer,Like New,102370,65300,Individual,Individual,Cashify,No,0,0,43,7614,Expired,Not Returned,West,Nagpur,4.5,Resold
LISTING_00624,PRD00624,Furniture,Office Chair,Wakefit,Fair,32810,10590,Individual,Individual,Local Dealer,No,0,3,49,9802,Expired,Not Returned,East,Ranchi,3.5,Refurbished
LISTING_00625,PRD00625,Laptops,ThinkPad,Apple,Good,13790,13800,Individual,Business,Amazon Renewed,No,0,2,17,1700,Expired,Not Returned,East,Bhubaneswar,2.9,Refurbished
LISTING_00626,PRD00626,Gaming,Gaming Console,ASUS,Good,34830,21710,Business,Individual,Cashify,No,0,0,6,1069,Active,Not Returned,West,Mumbai,4.7,Resold
LISTING_00627,PRD00627,Furniture,Office Chair,Urban Ladder,Fair,34990,21580,Individual,Individual,Amazon Renewed,No,0,2,32,8370,Expired,Not Returned,West,Surat,3.5,Refurbished
LISTING_00628,PRD00628,Smartphones,iPhone,Samsung,Fair,65040,29590,Individual,Business,Facebook Marketplace,Yes,6090,4,31,743,Expired,Not Returned,South,Vijayawada,1.9,Recycled
LISTING_00629,PRD00629,Audio,Smart Speaker,Sennheiser,Fair,5940,1490,Individual,Individual,Cashify,No,0,0,54,10882,Extended,Not Returned,North,Noida,2.6,Resold
LISTING_00630,PRD00630,Home Appliances,Air Conditioner,Daikin,Good,49770,20100,Business,Business,Cashify,No,0,0,53,9525,Expired,Not Returned,East,Guwahati,4.0,Resold
LISTING_00631,PRD00631,Gaming,Gaming Console,ASUS,Like New,114220,56330,Business,Individual,Facebook Marketplace,Yes,14010,0,55,11753,Expired,Not Returned,West,Pune,5.0,Recycled
LISTING_00632,PRD00632,Cameras,Camcorder,Panasonic,Poor,53610,20070,Individual,Business,Local Dealer,Yes,6320,4,25,4288,Expired,Not Returned,South,Vijayawada,2.9,Resold
LISTING_00633,PRD00633,Home Appliances,Refrigerator,LG,Fair,98120,37410,Individual,Individual,Facebook Marketplace,No,0,1,8,1509,Active,Not Returned,East,Guwahati,4.0,Landfill
LISTING_00634,PRD00634,Smartphones,Galaxy S Series,Sony,Like New,35400,21720,Individual,Business,Amazon Renewed,No,0,1,42,4766,Expired,Not Returned,West,Surat,3.6,Refurbished
LISTING_00635,PRD00635,Furniture,Sofa,Wakefit,Fair,8590,3090,Business,Business,OLX,No,0,3,59,7786,Expired,Not Returned,West,Mumbai,2.7,Resold
LISTING_00636,PRD00636,Smartphones,Galaxy S Series,Google,Good,37970,33830,Individual,Business,Amazon Renewed,No,0,5,43,5089,Expired,Not Returned,West,Ahmedabad,4.5,Recycled
LISTING_00637,PRD00637,Audio,Headphones,Boat,Good,33960,21860,Individual,Individual,Cashify,No,0,1,24,4696,Expired,Not Returned,East,Kolkata,3.7,Resold
LISTING_00638,PRD00638,Smartphones,iPhone,Sony,Like New,38100,33890,Individual,Individual,Facebook Marketplace,No,0,0,5,10174,Active,Not Returned,East,Ranchi,3.8,Refurbished
LISTING_00639,PRD00639,Cameras,DSLR,GoPro,Fair,28910,20700,Individual,Individual,EchoChain Marketplace,No,0,0,24,10274,Expired,Not Returned,North,Delhi,3.5,Recycled
LISTING_00640,PRD00640,Laptops,ThinkPad,Dell,Poor,33860,9230,Individual,Individual,Facebook Marketplace,No,0,0,31,11105,Extended,Not Returned,South,Vijayawada,2.9,Refurbished
LISTING_00641,PRD00641,Fashion,Denim,Nike,Good,4760,5250,Individual,Individual,Facebook Marketplace,Yes,330,0,7,9894,Active,Not Returned,West,Nagpur,3.3,Resold
LISTING_00642,PRD00642,Audio,Soundbar,JBL,Fair,14050,6650,Individual,Business,OLX,No,0,0,23,9752,Expired,Not Returned,East,Bhubaneswar,3.1,Resold
LISTING_00643,PRD00643,Furniture,Bookshelf,IKEA,Like New,34980,17590,Individual,Individual,Amazon Renewed,Yes,4920,2,49,11441,Expired,Not Returned,South,Vijayawada,4.7,Resold
LISTING_00644,PRD00644,Fashion,Backpack,Fossil,Good,32900,14020,Individual,Individual,Local Dealer,No,0,1,40,11334,Expired,Not Returned,North,Jaipur,4.6,Refurbished
LISTING_00645,PRD00645,Fashion,Watch,Puma,Poor,25160,5390,Individual,Individual,Cashify,No,0,2,19,1646,Expired,Not Returned,North,Delhi,3.6,Refurbished
LISTING_00646,PRD00646,Gaming,Controller,Meta,Good,57200,45740,Individual,Individual,OLX,Yes,17990,1,47,5227,Extended,Not Returned,East,Kolkata,4.1,Resold
LISTING_00647,PRD00647,Laptops,Inspiron,Apple,Good,32410,20970,Individual,Business,Local Dealer,No,0,0,50,6306,Expired,Not Returned,South,Vijayawada,2.8,Resold
LISTING_00648,PRD00648,Gaming,Monitor,Lenovo,Like New,67550,72040,Individual,Individual,Local Dealer,Yes,16090,2,3,11838,Active,Not Returned,South,Hyderabad,3.1,Refurbished
LISTING_00649,PRD00649,Smartphones,Pixel,Apple,Fair,27340,8190,Individual,Individual,Local Dealer,No,0,3,60,2271,Expired,Not Returned,South,Chennai,3.3,Resold
LISTING_00650,PRD00650,Gaming,Gaming Laptop,Meta,Fair,49550,32580,Individual,Individual,EchoChain Marketplace,Yes,13310,3,16,1327,Expired,Not Returned,North,Chandigarh,3.3,Recycled
LISTING_00651,PRD00651,Cameras,DSLR,Canon,Good,168440,113420,Individual,Individual,OLX,No,0,3,8,4902,Active,Not Returned,West,Pune,4.1,Resold
LISTING_00652,PRD00652,Fashion,Watch,Puma,Good,13420,11470,Business,Individual,EchoChain Marketplace,No,0,1,29,5851,Expired,Not Returned,South,Bengaluru,3.9,Resold
LISTING_00653,PRD00653,Audio,Headphones,Sony,Good,32800,16800,Individual,Individual,Cashify,No,0,3,18,1113,Expired,Not Returned,East,Guwahati,4.2,Resold
LISTING_00654,PRD00654,Home Appliances,Refrigerator,Whirlpool,Fair,40310,11620,Individual,Business,Amazon Renewed,No,0,0,54,11787,Extended,Not Returned,East,Guwahati,3.9,Recycled
LISTING_00655,PRD00655,Smartphones,OnePlus,Apple,Good,25520,11720,Individual,Individual,EchoChain Marketplace,No,0,2,35,11694,Expired,Not Returned,East,Kolkata,4.3,Refurbished
LISTING_00656,PRD00656,Audio,Wireless Earbuds,Boat,Good,4330,3140,Business,Business,EchoChain Marketplace,No,0,1,22,679,Expired,Not Returned,West,Nagpur,3.7,Resold
LISTING_00657,PRD00657,Home Appliances,Microwave,Samsung,Good,64610,62890,Individual,Individual,Cashify,No,0,1,7,9926,Active,Not Returned,East,Guwahati,4.7,Resold
LISTING_00658,PRD00658,Gaming,Controller,Lenovo,Like New,43390,26660,Individual,Business,EchoChain Marketplace,Yes,2770,1,36,7523,Expired,Not Returned,South,Vijayawada,3.7,Resold
LISTING_00659,PRD00659,Laptops,IdeaPad,Lenovo,Good,47610,36360,Individual,Individual,Cashify,No,0,2,60,5492,Extended,Not Returned,West,Mumbai,4.3,Resold
LISTING_00660,PRD00660,Audio,Wireless Earbuds,Boat,Fair,16480,7600,Individual,Individual,OLX,No,0,0,9,2504,Active,Not Returned,South,Hyderabad,3.4,Resold
LISTING_00661,PRD00661,Laptops,Inspiron,Apple,Like New,28690,24110,Individual,Individual,OLX,No,0,2,50,7191,Expired,Not Returned,East,Patna,5.0,Resold
LISTING_00662,PRD00662,Laptops,Pavilion,Lenovo,Fair,40140,17970,Individual,Individual,Local Dealer,No,0,2,23,8555,Extended,Not Returned,West,Mumbai,3.4,Refurbished
LISTING_00663,PRD00663,Home Appliances,Microwave,Samsung,Good,39620,29610,Individual,Individual,OLX,No,0,3,6,8064,Active,Not Returned,North,Noida,4.8,Resold
LISTING_00664,PRD00664,Furniture,Bookshelf,Wakefit,Good,33380,16450,Individual,Individual,OLX,Yes,6350,3,60,10152,Expired,Not Returned,North,Noida,4.2,Recycled
LISTING_00665,PRD00665,Gaming,Gaming Laptop,Sony,Fair,100770,46330,Individual,Individual,Amazon Renewed,No,0,4,44,5745,Extended,Not Returned,South,Kochi,3.3,Resold
LISTING_00666,PRD00666,Gaming,Gaming Console,Meta,Good,90920,79090,Individual,Individual,OLX,Yes,18510,1,21,8005,Expired,Not Returned,West,Nagpur,3.4,Resold
LISTING_00667,PRD00667,Furniture,Dining Set,Urban Ladder,Good,28540,25180,Business,Individual,Facebook Marketplace,No,0,1,23,4370,Extended,Not Returned,North,Noida,3.2,Refurbished
LISTING_00668,PRD00668,Smartphones,Pixel,Sony,Fair,21140,9180,Individual,Individual,Cashify,No,0,0,50,6035,Expired,Not Returned,South,Vijayawada,4.9,Resold
LISTING_00669,PRD00669,Fashion,Watch,Puma,Fair,22230,6560,Individual,Individual,Cashify,No,0,0,56,10926,Expired,Not Returned,South,Hyderabad,3.6,Refurbished
LISTING_00670,PRD00670,Laptops,IdeaPad,Apple,Like New,136880,102150,Individual,Individual,Local Dealer,No,0,4,34,9624,Expired,Not Returned,West,Pune,3.5,Resold
LISTING_00671,PRD00671,Laptops,IdeaPad,Acer,Good,77480,33410,Individual,Individual,Facebook Marketplace,No,0,0,40,11502,Expired,Not Returned,West,Ahmedabad,4.5,Resold
LISTING_00672,PRD00672,Audio,Bluetooth Speaker,Boat,Fair,18110,6340,Individual,Individual,Local Dealer,Yes,1670,2,36,3805,Expired,Not Returned,South,Vijayawada,3.8,Refurbished
LISTING_00673,PRD00673,Laptops,Pavilion,Acer,Fair,89470,44260,Individual,Individual,OLX,No,0,2,55,7907,Expired,Not Returned,North,Noida,4.0,Refurbished
LISTING_00674,PRD00674,Home Appliances,Air Conditioner,Whirlpool,Fair,51610,22490,Individual,Individual,EchoChain Marketplace,No,0,1,50,11474,Expired,Not Returned,North,Lucknow,3.7,Resold
LISTING_00675,PRD00675,Fashion,Jacket,Fossil,Fair,3990,1900,Business,Individual,Cashify,Yes,600,0,54,6512,Expired,Not Returned,South,Hyderabad,3.6,Refurbished
LISTING_00676,PRD00676,Audio,Headphones,Boat,Good,8970,4710,Individual,Business,Amazon Renewed,No,0,3,30,2639,Expired,Not Returned,South,Bengaluru,5.0,Resold
LISTING_00677,PRD00677,Smartphones,Xperia,Sony,Like New,76280,78470,Business,Individual,OLX,No,0,0,7,1331,Active,Not Returned,South,Chennai,3.8,Resold
LISTING_00678,PRD00678,Cameras,Mirrorless Camera,Nikon,Fair,66570,25600,Individual,Individual,OLX,Yes,12020,1,49,10576,Extended,Not Returned,North,Delhi,4.3,Resold
LISTING_00679,PRD00679,Smartphones,OnePlus,OnePlus,Good,51000,55070,Individual,Individual,Local Dealer,No,0,2,6,3661,Active,Not Returned,East,Bhubaneswar,4.1,Refurbished
LISTING_00680,PRD00680,Furniture,Study Table,Pepperfry,Fair,24140,11620,Individual,Business,OLX,No,0,0,56,6629,Expired,Returned,East,Bhubaneswar,3.6,Resold
LISTING_00681,PRD00681,Cameras,Action Camera,Canon,Good,48950,38470,Business,Individual,Facebook Marketplace,Yes,3100,0,20,4778,Expired,Not Returned,West,Pune,4.4,Resold
LISTING_00682,PRD00682,Gaming,Gaming Laptop,Lenovo,Good,4540,2320,Individual,Individual,Cashify,Yes,570,0,27,5539,Expired,Not Returned,West,Mumbai,3.8,Resold
LISTING_00683,PRD00683,Smartphones,OnePlus,Samsung,Good,44670,45120,Individual,Individual,EchoChain Marketplace,No,0,4,20,6013,Expired,Not Returned,South,Vijayawada,3.2,Recycled
LISTING_00684,PRD00684,Gaming,VR Headset,Microsoft,Fair,77290,54080,Individual,Individual,EchoChain Marketplace,Yes,14780,0,13,3132,Expired,Not Returned,South,Kochi,3.1,Resold
LISTING_00685,PRD00685,Smartphones,iPhone,Samsung,Poor,38240,8940,Individual,Individual,OLX,Yes,4350,1,19,6269,Expired,Not Returned,East,Bhubaneswar,3.3,Resold
LISTING_00686,PRD00686,Furniture,Study Table,Urban Ladder,Good,60580,24290,Individual,Business,OLX,No,0,0,58,1660,Expired,Returned,West,Mumbai,3.0,Recycled
LISTING_00687,PRD00687,Smartphones,Galaxy S Series,Samsung,Fair,67050,34840,Individual,Individual,OLX,No,0,1,36,1696,Expired,Not Returned,South,Chennai,3.5,Resold
LISTING_00688,PRD00688,Smartphones,Xperia,OnePlus,Poor,30530,6450,Individual,Individual,Facebook Marketplace,Yes,4720,4,35,11676,Expired,Not Returned,South,Chennai,3.4,Resold
LISTING_00689,PRD00689,Gaming,Gaming Laptop,ASUS,Fair,117700,69080,Individual,Individual,Amazon Renewed,No,0,4,12,3224,Active,Not Returned,South,Vijayawada,1.6,Recycled
LISTING_00690,PRD00690,Fashion,Jacket,Levi's,Like New,12610,7490,Business,Individual,Cashify,No,0,2,52,11680,Expired,Not Returned,South,Vijayawada,4.5,Refurbished
LISTING_00691,PRD00691,Home Appliances,Microwave,Samsung,Fair,30800,22720,Business,Business,EchoChain Marketplace,Yes,6270,0,13,3721,Expired,Not Returned,East,Patna,2.4,Refurbished
LISTING_00692,PRD00692,Laptops,MacBook Air,Acer,Good,121740,58600,Individual,Individual,Cashify,Yes,14350,0,44,1279,Expired,Not Returned,South,Bengaluru,4.6,Refurbished
LISTING_00693,PRD00693,Home Appliances,Microwave,LG,Fair,37560,12630,Individual,Individual,Facebook Marketplace,No,0,2,30,3991,Extended,Not Returned,West,Mumbai,4.0,Resold
LISTING_00694,PRD00694,Fashion,Jacket,Fossil,Good,1990,2310,Individual,Business,Amazon Renewed,Yes,470,1,4,8724,Active,Not Returned,South,Hyderabad,4.3,Refurbished
LISTING_00695,PRD00695,Laptops,Inspiron,Lenovo,Good,59270,32850,Individual,Business,EchoChain Marketplace,No,0,3,37,1748,Expired,Not Returned,West,Mumbai,4.2,Resold
LISTING_00696,PRD00696,Laptops,ThinkPad,Apple,Good,113030,79800,Individual,Individual,Cashify,No,0,1,33,11945,Expired,Not Returned,North,Delhi,4.3,Resold
LISTING_00697,PRD00697,Smartphones,Galaxy S Series,Samsung,Good,46210,26890,Individual,Individual,Local Dealer,Yes,8190,1,40,5483,Extended,Not Returned,North,Lucknow,4.7,Resold
LISTING_00698,PRD00698,Furniture,Dining Set,IKEA,Good,19000,9360,Business,Individual,Facebook Marketplace,Yes,2550,0,37,3229,Expired,Not Returned,North,Noida,4.3,Refurbished
LISTING_00699,PRD00699,Smartphones,Xperia,OnePlus,Good,121140,47480,Individual,Individual,Local Dealer,No,0,0,53,5969,Expired,Not Returned,West,Nagpur,4.0,Refurbished
LISTING_00700,PRD00700,Smartphones,Pixel,Sony,Fair,33140,11710,Business,Business,EchoChain Marketplace,Yes,6230,1,36,4782,Expired,Not Returned,West,Surat,3.1,Resold
LISTING_00701,PRD00701,Fashion,Backpack,Puma,Good,19840,15050,Individual,Individual,Local Dealer,No,0,1,24,7150,Expired,Not Returned,West,Ahmedabad,3.7,Refurbished
LISTING_00702,PRD00702,Laptops,Pavilion,Acer,Good,31880,17610,Business,Individual,Local Dealer,Yes,4550,0,53,11320,Expired,Not Returned,North,Lucknow,5.0,Resold
LISTING_00703,PRD00703,Smartphones,Pixel,Sony,Good,9250,8900,Individual,Individual,OLX,Yes,2000,0,7,8420,Active,Returned,South,Hyderabad,3.4,Resold
LISTING_00704,PRD00704,Smartphones,Xperia,Sony,Fair,83360,30640,Business,Individual,Amazon Renewed,No,0,2,24,6021,Expired,Not Returned,North,Noida,2.9,Resold
LISTING_00705,PRD00705,Gaming,Controller,Microsoft,Fair,112840,56750,Business,Individual,Facebook Marketplace,No,0,1,19,5611,Expired,Not Returned,South,Kochi,2.8,Recycled
LISTING_00706,PRD00706,Smartphones,Xperia,Sony,Good,9280,5150,Individual,Individual,Local Dealer,Yes,890,0,47,1367,Expired,Not Returned,East,Patna,4.7,Resold
LISTING_00707,PRD00707,Laptops,MacBook Air,Lenovo,Poor,69450,17750,Individual,Individual,Amazon Renewed,No,0,2,34,10376,Expired,Not Returned,East,Patna,3.7,Resold
LISTING_00708,PRD00708,Audio,Soundbar,Bose,Fair,2120,850,Individual,Business,Facebook Marketplace,No,0,1,25,2211,Expired,Not Returned,West,Pune,3.9,Refurbished
LISTING_00709,PRD00709,Fashion,Backpack,Nike,Good,12630,8930,Individual,Business,Cashify,No,0,1,42,4092,Expired,Not Returned,South,Vijayawada,3.8,Resold
LISTING_00710,PRD00710,Furniture,Study Table,Godrej,Fair,15980,8080,Individual,Individual,OLX,Yes,3630,1,20,270,Expired,Not Returned,East,Kolkata,4.5,Resold
LISTING_00711,PRD00711,Audio,Headphones,JBL,Good,11610,6890,Individual,Individual,Cashify,No,0,1,56,1034,Expired,Not Returned,North,Delhi,4.2,Recycled
LISTING_00712,PRD00712,Laptops,MacBook Air,HP,Good,150840,56690,Individual,Individual,Cashify,Yes,18200,0,54,142,Extended,Not Returned,South,Kochi,4.8,Resold
LISTING_00713,PRD00713,Furniture,Sofa,Wakefit,Fair,17920,12350,Business,Individual,EchoChain Marketplace,No,0,0,3,7092,Active,Not Returned,North,Chandigarh,2.0,Resold
LISTING_00714,PRD00714,Smartphones,Pixel,Samsung,Good,43420,15900,Individual,Business,OLX,No,0,0,55,9203,Expired,Not Returned,North,Chandigarh,4.5,Refurbished
LISTING_00715,PRD00715,Smartphones,Xperia,Apple,Fair,65130,34670,Business,Individual,Cashify,No,0,0,55,2352,Expired,Not Returned,West,Mumbai,2.9,Refurbished
LISTING_00716,PRD00716,Laptops,Pavilion,Acer,Like New,94210,58470,Individual,Individual,OLX,Yes,8820,2,53,2485,Expired,Not Returned,South,Vijayawada,4.6,Resold
LISTING_00717,PRD00717,Laptops,MacBook Air,Dell,Good,84850,39450,Individual,Individual,OLX,No,0,0,56,2436,Expired,Not Returned,West,Nagpur,5.0,Resold
LISTING_00718,PRD00718,Furniture,Dining Set,Godrej,Poor,43210,16860,Individual,Individual,Cashify,No,0,0,18,10993,Expired,Not Returned,North,Delhi,2.8,Resold
LISTING_00719,PRD00719,Home Appliances,Air Conditioner,LG,Good,56730,39420,Individual,Business,Amazon Renewed,No,0,0,23,7718,Extended,Returned,South,Chennai,4.4,Recycled
LISTING_00720,PRD00720,Furniture,Sofa,Urban Ladder,Fair,45860,13380,Business,Business,Amazon Renewed,Yes,9310,2,57,1079,Expired,Not Returned,West,Ahmedabad,3.5,Recycled
LISTING_00721,PRD00721,Audio,Soundbar,Bose,Poor,18490,6530,Individual,Business,Cashify,Yes,1340,0,14,7063,Extended,Not Returned,South,Bengaluru,3.5,Refurbished
LISTING_00722,PRD00722,Smartphones,Galaxy S Series,OnePlus,Fair,30270,8900,Individual,Individual,Amazon Renewed,Yes,1380,3,52,11781,Expired,Not Returned,South,Kochi,4.6,Resold
LISTING_00723,PRD00723,Smartphones,iPhone,Sony,Poor,71200,16920,Individual,Business,OLX,No,0,0,37,7838,Expired,Not Returned,North,Lucknow,3.5,Recycled
LISTING_00724,PRD00724,Smartphones,Pixel,Google,Like New,28110,28380,Individual,Individual,Local Dealer,No,0,1,27,6148,Expired,Not Returned,West,Nagpur,5.0,Resold
LISTING_00725,PRD00725,Cameras,DSLR,Nikon,Good,37890,27690,Individual,Individual,Cashify,No,0,1,51,1570,Expired,Not Returned,North,Jaipur,5.0,Resold
LISTING_00726,PRD00726,Smartphones,OnePlus,Apple,Good,39520,17920,Business,Individual,OLX,Yes,5490,1,54,11843,Extended,Not Returned,East,Bhubaneswar,3.8,Landfill
LISTING_00727,PRD00727,Audio,Smart Speaker,Sennheiser,Fair,11400,5140,Individual,Individual,OLX,No,0,0,25,8472,Expired,Not Returned,West,Ahmedabad,3.8,Resold
LISTING_00728,PRD00728,Furniture,Office Chair,Urban Ladder,Fair,36900,25090,Individual,Individual,OLX,Yes,8820,0,29,2852,Expired,Not Returned,North,Jaipur,2.3,Refurbished
LISTING_00729,PRD00729,Furniture,Office Chair,IKEA,Fair,38660,18190,Individual,Individual,OLX,No,0,0,56,8201,Expired,Not Returned,North,Jaipur,3.1,Refurbished
LISTING_00730,PRD00730,Smartphones,Galaxy S Series,Google,Like New,86120,46840,Individual,Individual,Amazon Renewed,Yes,7540,1,53,6406,Expired,Not Returned,North,Lucknow,4.6,Refurbished
LISTING_00731,PRD00731,Home Appliances,Air Conditioner,Samsung,Good,8670,6460,Individual,Individual,EchoChain Marketplace,No,0,2,24,7046,Expired,Not Returned,East,Bhubaneswar,5.0,Recycled
LISTING_00732,PRD00732,Laptops,IdeaPad,Lenovo,Good,78660,64760,Individual,Business,Amazon Renewed,Yes,7100,0,24,9391,Expired,Not Returned,West,Ahmedabad,4.8,Refurbished
LISTING_00733,PRD00733,Gaming,Controller,Microsoft,Poor,111520,27810,Individual,Individual,EchoChain Marketplace,No,0,3,34,9175,Expired,Not Returned,East,Bhubaneswar,2.9,Resold
LISTING_00734,PRD00734,Smartphones,Galaxy S Series,Google,Poor,70980,26100,Individual,Individual,Local Dealer,Yes,14680,0,7,6903,Active,Not Returned,North,Chandigarh,2.8,Resold
LISTING_00735,PRD00735,Furniture,Study Table,Wakefit,Good,34970,24440,Individual,Individual,Facebook Marketplace,No,0,0,28,6947,Expired,Returned,West,Surat,3.6,Refurbished
LISTING_00736,PRD00736,Smartphones,Galaxy S Series,Sony,Fair,46890,16430,Individual,Individual,Amazon Renewed,No,0,1,42,3043,Expired,Not Returned,South,Bengaluru,3.7,Resold
LISTING_00737,PRD00737,Cameras,Action Camera,Canon,Poor,142820,24280,Individual,Individual,OLX,No,0,3,52,7200,Expired,Not Returned,West,Nagpur,2.8,Refurbished
LISTING_00738,PRD00738,Home Appliances,Washing Machine,Whirlpool,Good,19140,11760,Individual,Individual,Cashify,No,0,1,24,2805,Extended,Not Returned,East,Bhubaneswar,2.2,Recycled
