Transaction_ID,Product_ID,Product_Category,Product_Name,Brand,Purchase_Date,Original_Price_INR,Current_Market_Value_INR,Condition_at_Resale,Ownership_Cycle,Resale_Date,Resale_Price_INR,Seller_Type,Buyer_Type,Platform,Refurbished,Refurbishment_Cost_INR,Repair_Count,Product_Age_Months,Usage_Hours,Warranty_Status,Return_Status,Recycling_Eligible,Recycled,Recycling_Date,Material_Recovered_Kg,CO2_Saved_Kg,Waste_Diverted_Kg,Circularity_Score,Customer_Rating,Region,City,Final_Disposition,Listing_ID,Condition,Market_Value_INR,Listing_Price_INR,Price_Difference_INR,Discount_Percentage,Listing_to_Market_Ratio,Pricing_Category
EC00077,PRD00077,Laptops,Pavilion,Acer,2025-01-18,100660,60630,Fair,2,2029-07-18,25810,Individual,Individual,OLX,No,0,2,54,1196,Expired,Not Returned,No,No,,0.0,254.77,7.05,46.9,4.3,South,Bengaluru,Refurbished,LISTING_00077,Fair,60630.0,25810.0,34820.0,57.43,0.43,Below Market Value
EC00078,PRD00078,Smartphones,Xperia,Samsung,2024-12-22,128710,84050,Fair,5,2029-11-22,31410,Individual,Individual,Facebook Marketplace,No,0,2,59,10877,Expired,Not Returned,Yes,No,,0.0,654.38,3.07,70.1,4.8,South,Kochi,Resold,LISTING_00078,Fair,84050.0,31410.0,52640.0,62.63,0.37,Below Market Value
EC00079,PRD00079,Audio,Soundbar,Sennheiser,2022-05-24,30760,26910,Fair,4,2025-05-24,10370,Individual,Individual,Facebook Marketplace,Yes,4500,1,36,3733,Expired,Not Returned,Yes,Yes,2025-08-24,18.41,164.65,10.53,88.0,3.5,East,Guwahati,Resold,LISTING_00079,Fair,26910.0,10370.0,16540.0,61.46,0.39,Below Market Value
EC00080,PRD00080,Laptops,ThinkPad,Lenovo,2023-02-15,29870,17510,Fair,2,2025-01-15,11110,Individual,Individual,OLX,No,0,1,23,203,Extended,Not Returned,Yes,No,,0.0,157.56,0.74,62.2,4.9,East,Guwahati,Resold,LISTING_00080,Fair,17510.0,11110.0,6400.0,36.55,0.63,Below Market Value
EC00081,PRD00081,Laptops,ThinkPad,Acer,2021-02-04,36220,33580,Like New,3,2026-01-04,16710,Individual,Individual,OLX,No,0,2,59,8758,Expired,Not Returned,Yes,Yes,2026-04-03,21.29,218.04,9.46,58.9,3.7,South,Hyderabad,Resold,LISTING_00081,Like New,33580.0,16710.0,16870.0,50.24,0.5,Below Market Value
EC00082,PRD00082,Fashion,Sneakers,Fossil,2021-07-25,29330,21700,Good,2,2025-12-25,9600,Individual,Individual,Amazon Renewed,No,0,3,53,5352,Expired,Not Returned,Yes,No,,0.0,119.16,1.06,50.3,4.8,South,Chennai,Refurbished,LISTING_00082,Good,21700.0,9600.0,12100.0,55.76,0.44,Below Market Value
EC00083,PRD00083,Smartphones,iPhone,Google,2024-01-10,69170,49380,Good,1,2027-08-10,26780,Business,Business,Local Dealer,Yes,3230,3,43,9682,Expired,Not Returned,No,No,,0.0,327.21,3.5,59.7,4.2,North,Delhi,Landfill,LISTING_00083,Good,49380.0,26780.0,22600.0,45.77,0.54,Below Market Value
EC00084,PRD00084,Furniture,Office Chair,Wakefit,2025-05-05,66120,48980,Fair,1,2030-01-05,16050,Business,Business,OLX,Yes,2200,0,56,4283,Expired,Returned,No,No,,0.0,158.75,5.05,43.2,3.4,South,Vijayawada,Resold,LISTING_00084,Fair,48980.0,16050.0,32930.0,67.23,0.33,Below Market Value
EC00085,PRD00085,Laptops,ThinkPad,HP,2024-11-12,118560,89810,Fair,1,2027-04-12,35810,Individual,Individual,Cashify,No,0,0,29,6217,Expired,Not Returned,Yes,No,,0.0,235.47,3.54,52.9,3.5,South,Bengaluru,Resold,LISTING_00085,Fair,89810.0,35810.0,54000.0,60.13,0.4,Below Market Value
EC00086,PRD00086,Furniture,Dining Set,Urban Ladder,2023-10-23,26550,18000,Fair,1,2026-09-23,8190,Individual,Individual,Facebook Marketplace,No,0,4,35,2068,Extended,Not Returned,Yes,No,,0.0,17.06,0.71,39.0,3.2,South,Vijayawada,Resold,LISTING_00086,Fair,18000.0,8190.0,9810.0,54.5,0.46,Below Market Value
EC00087,PRD00087,Gaming,Gaming Console,Sony,2023-10-19,104460,68390,Fair,1,2028-10-19,23770,Business,Individual,Cashify,No,0,2,60,9941,Expired,Not Returned,Yes,No,,0.0,132.5,2.33,31.6,4.5,West,Mumbai,Recycled,LISTING_00087,Fair,68390.0,23770.0,44620.0,65.24,0.35,Below Market Value
EC00088,PRD00088,Smartphones,OnePlus,Samsung,2024-11-14,49760,27620,Good,3,2027-09-14,22450,Individual,Individual,OLX,No,0,2,34,5279,Expired,Not Returned,Yes,No,,0.0,183.23,3.14,60.0,3.5,East,Guwahati,Recycled,LISTING_00088,Good,27620.0,22450.0,5170.0,18.72,0.81,Below Market Value
EC00089,PRD00089,Gaming,VR Headset,Sony,2022-07-20,93120,44200,Like New,4,2027-04-20,39050,Individual,Individual,EchoChain Marketplace,No,0,1,57,3080,Expired,Returned,No,No,,0.0,276.47,6.18,61.8,2.5,East,Patna,Resold,LISTING_00089,Like New,44200.0,39050.0,5150.0,11.65,0.88,Below Market Value
EC00090,PRD00090,Home Appliances,Refrigerator,Daikin,2024-02-04,58040,36550,Like New,2,2028-01-04,24510,Business,Individual,Cashify,No,0,0,47,10930,Expired,Not Returned,Yes,Yes,2028-04-19,42.86,280.71,11.68,57.7,3.9,East,Guwahati,Refurbished,LISTING_00090,Like New,36550.0,24510.0,12040.0,32.94,0.67,Below Market Value
EC00091,PRD00091,Fashion,Jacket,Nike,2025-12-01,7810,4020,Like New,4,2030-10-01,3400,Individual,Business,Facebook Marketplace,No,0,0,58,4400,Extended,Not Returned,No,No,,0.0,27.54,0.5,54.8,4.5,East,Ranchi,Recycled,LISTING_00091,Like New,4020.0,3400.0,620.0,15.42,0.85,Below Market Value
EC00092,PRD00092,Fashion,Denim,Adidas,2025-02-09,42210,32920,Poor,2,2028-05-09,6790,Business,Individual,EchoChain Marketplace,No,0,1,39,2459,Expired,Not Returned,Yes,No,,0.0,166.72,1.43,41.9,3.4,North,Lucknow,Resold,LISTING_00092,Poor,32920.0,6790.0,26130.0,79.37,0.21,Below Market Value
EC00093,PRD00093,Fashion,Denim,Levi's,2022-12-04,27970,22060,Like New,1,2027-04-04,11360,Individual,Individual,Cashify,Yes,4140,1,52,6414,Extended,Not Returned,Yes,Yes,2027-04-30,10.63,152.22,3.13,63.7,4.9,North,Chandigarh,Resold,LISTING_00093,Like New,22060.0,11360.0,10700.0,48.5,0.51,Below Market Value
EC00094,PRD00094,Audio,Bluetooth Speaker,Boat,2022-02-06,44860,21370,Good,2,2023-02-06,21730,Individual,Individual,EchoChain Marketplace,No,0,2,12,7288,Active,Not Returned,Yes,No,,0.0,112.39,0.92,56.3,4.2,South,Hyderabad,Resold,LISTING_00094,Good,21370.0,21730.0,-360.0,-1.68,1.02,Above Market Value
EC00095,PRD00095,Laptops,MacBook Air,Apple,2022-12-31,134280,61090,Like New,2,2025-11-30,64040,Individual,Business,EchoChain Marketplace,No,0,0,35,3133,Expired,Not Returned,Yes,No,,0.0,621.48,4.72,42.7,3.3,North,Noida,Resold,LISTING_00095,Like New,61090.0,64040.0,-2950.0,-4.83,1.05,Above Market Value
EC00096,PRD00096,Audio,Soundbar,JBL,2025-04-29,13180,8390,Good,4,2026-05-29,6580,Individual,Individual,Amazon Renewed,No,0,1,13,10818,Expired,Not Returned,No,No,,0.0,42.35,0.64,76.2,3.9,West,Surat,Resold,LISTING_00096,Good,8390.0,6580.0,1810.0,21.57,0.78,Below Market Value
EC00097,PRD00097,Home Appliances,Washing Machine,Whirlpool,2021-06-11,43860,41090,Like New,1,2021-11-11,32470,Business,Individual,EchoChain Marketplace,No,0,1,5,11897,Active,Not Returned,No,No,,0.0,85.24,1.84,53.6,3.3,South,Hyderabad,Resold,LISTING_00097,Like New,41090.0,32470.0,8620.0,20.98,0.79,Below Market Value
EC00098,PRD00098,Furniture,Bookshelf,Urban Ladder,2021-07-21,67930,57420,Good,1,2022-06-21,36750,Individual,Individual,Local Dealer,No,0,0,11,8010,Active,Not Returned,Yes,No,,0.0,119.44,1.05,63.4,4.6,South,Vijayawada,Resold,LISTING_00098,Good,57420.0,36750.0,20670.0,36.0,0.64,Below Market Value
EC00099,PRD00099,Smartphones,OnePlus,Sony,2023-09-23,135220,109660,Good,3,2025-09-23,57220,Individual,Individual,EchoChain Marketplace,Yes,16510,1,24,9632,Expired,Not Returned,Yes,Yes,2025-11-16,37.04,606.92,33.79,87.4,5.0,East,Bhubaneswar,Refurbished,LISTING_00099,Good,109660.0,57220.0,52440.0,47.82,0.52,Below Market Value
EC00100,PRD00100,Furniture,Sofa,Urban Ladder,2021-09-27,88870,40870,Fair,3,2021-12-27,34020,Individual,Individual,Local Dealer,No,0,0,3,7912,Active,Not Returned,Yes,No,,0.0,230.79,7.06,58.2,3.6,North,Jaipur,Resold,LISTING_00100,Fair,40870.0,34020.0,6850.0,16.76,0.83,Below Market Value
EC00101,PRD00101,Furniture,Dining Set,Godrej,2023-03-27,22620,13720,Good,4,2027-06-27,9110,Individual,Individual,Amazon Renewed,No,0,0,51,1419,Expired,Not Returned,Yes,No,,0.0,67.39,0.56,53.5,4.7,West,Pune,Refurbished,LISTING_00101,Good,13720.0,9110.0,4610.0,33.6,0.66,Below Market Value
EC00102,PRD00102,Fashion,Denim,Adidas,2024-07-18,36490,28910,Like New,3,2027-07-18,19050,Individual,Individual,OLX,Yes,3890,0,36,170,Expired,Not Returned,Yes,No,,0.0,209.81,0.73,77.4,3.3,South,Vijayawada,Refurbished,LISTING_00102,Like New,28910.0,19050.0,9860.0,34.11,0.66,Below Market Value
EC00103,PRD00103,Laptops,IdeaPad,Dell,2022-04-01,166550,80750,Fair,3,2026-10-01,39530,Individual,Individual,Cashify,Yes,7230,5,54,5542,Expired,Not Returned,Yes,Yes,2027-01-23,70.6,843.84,46.87,85.0,3.4,West,Pune,Resold,LISTING_00103,Fair,80750.0,39530.0,41220.0,51.05,0.49,Below Market Value
EC00104,PRD00104,Cameras,Lens,Canon,2025-01-25,119500,95500,Like New,2,2027-10-25,68490,Business,Individual,Cashify,Yes,14820,0,33,9003,Expired,Not Returned,Yes,No,,0.0,612.47,2.34,71.3,4.2,South,Chennai,Recycled,LISTING_00104,Like New,95500.0,68490.0,27010.0,28.28,0.72,Below Market Value
EC00105,PRD00105,Audio,Bluetooth Speaker,Sony,2025-10-17,26410,22780,Good,1,2027-10-17,12070,Individual,Individual,Amazon Renewed,Yes,1950,0,24,11907,Expired,Not Returned,No,No,,0.0,140.48,1.02,57.0,3.4,North,Noida,Resold,LISTING_00105,Good,22780.0,12070.0,10710.0,47.01,0.53,Below Market Value
EC00106,PRD00106,Home Appliances,Vacuum Cleaner,Daikin,2024-06-29,56360,40820,Good,1,2028-10-29,20750,Individual,Individual,Amazon Renewed,Yes,6150,0,52,2561,Expired,Not Returned,Yes,No,,0.0,136.94,2.51,59.9,4.4,East,Ranchi,Recycled,LISTING_00106,Good,40820.0,20750.0,20070.0,49.17,0.51,Below Market Value
EC00107,PRD00107,Cameras,Action Camera,Nikon,2023-10-14,197890,138550,Like New,1,2026-05-14,100610,Individual,Individual,OLX,No,0,0,31,397,Expired,Not Returned,Yes,Yes,2026-07-24,105.52,303.54,55.87,46.8,5.0,South,Hyderabad,Resold,LISTING_00107,Like New,138550.0,100610.0,37940.0,27.38,0.73,Below Market Value
EC00108,PRD00108,Home Appliances,Vacuum Cleaner,Whirlpool,2025-09-22,15470,9720,Good,3,2029-12-22,5790,Individual,Business,Facebook Marketplace,No,0,0,51,11029,Expired,Returned,Yes,No,,0.0,54.34,1.04,49.6,3.4,East,Guwahati,Recycled,LISTING_00108,Good,9720.0,5790.0,3930.0,40.43,0.6,Below Market Value
EC00109,PRD00109,Laptops,IdeaPad,Acer,2021-10-23,35300,31270,Good,3,2025-08-23,12010,Individual,Individual,Facebook Marketplace,No,0,0,46,3329,Expired,Not Returned,Yes,No,,0.0,217.68,1.46,54.2,4.7,East,Guwahati,Resold,LISTING_00109,Good,31270.0,12010.0,19260.0,61.59,0.38,Below Market Value
EC00110,PRD00110,Smartphones,Pixel,Sony,2025-10-15,16450,15170,Good,2,2029-04-15,5840,Individual,Individual,EchoChain Marketplace,Yes,1920,2,42,9966,Expired,Not Returned,No,No,,0.0,56.74,0.48,66.1,3.9,North,Lucknow,Refurbished,LISTING_00110,Good,15170.0,5840.0,9330.0,61.5,0.38,Below Market Value
EC00111,PRD00111,Smartphones,Galaxy S Series,Sony,2022-12-21,135010,82120,Fair,4,2025-09-21,37930,Individual,Individual,OLX,Yes,20970,1,33,8030,Extended,Not Returned,Yes,No,,0.0,690.57,3.2,77.9,1.9,West,Mumbai,Resold,LISTING_00111,Fair,82120.0,37930.0,44190.0,53.81,0.46,Below Market Value
EC00112,PRD00112,Audio,Smart Speaker,Sony,2025-11-08,12730,10260,Like New,5,2027-01-08,7140,Business,Individual,Cashify,Yes,610,1,14,1168,Expired,Not Returned,Yes,No,,0.0,21.79,0.68,88.3,4.4,North,Lucknow,Refurbished,LISTING_00112,Like New,10260.0,7140.0,3120.0,30.41,0.7,Below Market Value
EC00113,PRD00113,Smartphones,OnePlus,Sony,2021-12-04,134180,119930,Good,2,2023-08-04,67400,Individual,Individual,Amazon Renewed,No,0,2,20,9210,Expired,Not Returned,Yes,No,,0.0,287.37,5.28,63.0,2.9,South,Kochi,Resold,LISTING_00113,Good,119930.0,67400.0,52530.0,43.8,0.56,Below Market Value
EC00114,PRD00114,Audio,Wireless Earbuds,Boat,2023-05-29,34200,30740,Fair,2,2026-01-29,11630,Individual,Business,Facebook Marketplace,No,0,2,32,3982,Expired,Not Returned,Yes,No,,0.0,159.75,0.61,60.3,3.8,North,Delhi,Resold,LISTING_00114,Fair,30740.0,11630.0,19110.0,62.17,0.38,Below Market Value
EC00115,PRD00115,Fashion,Watch,Puma,2023-12-13,14230,8610,Fair,3,2028-07-13,3440,Individual,Business,Amazon Renewed,No,0,1,55,9975,Expired,Not Returned,Yes,Yes,2028-08-14,4.43,53.77,1.88,68.0,3.2,North,Noida,Resold,LISTING_00115,Fair,8610.0,3440.0,5170.0,60.05,0.4,Below Market Value
EC00116,PRD00116,Smartphones,OnePlus,Sony,2023-03-03,105720,68430,Good,2,2024-04-03,57280,Business,Individual,Local Dealer,No,0,1,13,5661,Expired,Not Returned,Yes,No,,0.0,234.68,4.01,52.6,2.9,South,Hyderabad,Recycled,LISTING_00116,Good,68430.0,57280.0,11150.0,16.29,0.84,Below Market Value
EC00117,PRD00117,Gaming,Controller,Meta,2021-08-05,7620,5050,Like New,5,2026-03-05,3140,Individual,Individual,Facebook Marketplace,No,0,0,55,3399,Extended,Not Returned,No,No,,0.0,46.42,0.38,70.1,4.5,East,Bhubaneswar,Recycled,LISTING_00117,Like New,5050.0,3140.0,1910.0,37.82,0.62,Below Market Value
EC00118,PRD00118,Home Appliances,Refrigerator,LG,2023-02-03,63600,32940,Good,1,2027-12-03,20190,Individual,Individual,Amazon Renewed,No,0,0,58,1866,Expired,Not Returned,Yes,Yes,2028-03-27,34.32,124.7,6.52,54.0,3.4,South,Chennai,Recycled,LISTING_00118,Good,32940.0,20190.0,12750.0,38.71,0.61,Below Market Value
EC00119,PRD00119,Home Appliances,Microwave,Samsung,2021-07-07,74520,62760,Good,1,2023-02-07,37290,Individual,Individual,EchoChain Marketplace,Yes,3940,2,19,11573,Expired,Not Returned,Yes,No,,0.0,139.53,4.92,55.0,2.6,North,Jaipur,Refurbished,LISTING_00119,Good,62760.0,37290.0,25470.0,40.58,0.59,Below Market Value
EC00120,PRD00120,Laptops,IdeaPad,Acer,2022-01-15,140330,106890,Fair,1,2023-06-15,53130,Business,Individual,EchoChain Marketplace,No,0,1,17,3096,Expired,Not Returned,No,No,,0.0,174.51,4.8,45.0,4.0,North,Chandigarh,Recycled,LISTING_00120,Fair,106890.0,53130.0,53760.0,50.29,0.5,Below Market Value
EC00121,PRD00121,Laptops,MacBook Air,HP,2022-05-08,90830,83180,Fair,1,2024-10-08,32700,Individual,Individual,OLX,No,0,1,29,4665,Expired,Not Returned,Yes,No,,0.0,77.19,5.66,47.2,3.3,West,Ahmedabad,Resold,LISTING_00121,Fair,83180.0,32700.0,50480.0,60.69,0.39,Below Market Value
EC00122,PRD00122,Home Appliances,Vacuum Cleaner,LG,2023-12-01,27440,17990,Good,1,2026-05-01,11990,Individual,Individual,Local Dealer,No,0,2,29,2255,Expired,Not Returned,Yes,No,,0.0,46.32,0.6,41.0,3.9,North,Lucknow,Refurbished,LISTING_00122,Good,17990.0,11990.0,6000.0,33.35,0.67,Below Market Value
EC00123,PRD00123,Smartphones,iPhone,Sony,2024-03-26,38440,26590,Fair,2,2027-09-26,10890,Individual,Individual,Cashify,Yes,3330,0,42,4112,Expired,Not Returned,No,No,,0.0,91.34,0.87,61.0,4.6,West,Pune,Refurbished,LISTING_00123,Fair,26590.0,10890.0,15700.0,59.04,0.41,Below Market Value
EC00124,PRD00124,Furniture,Sofa,Pepperfry,2021-01-15,26950,17320,Like New,3,2024-11-15,13280,Individual,Individual,Facebook Marketplace,Yes,1350,1,46,9855,Expired,Not Returned,Yes,No,,0.0,101.19,1.4,66.5,3.9,South,Hyderabad,Resold,LISTING_00124,Like New,17320.0,13280.0,4040.0,23.33,0.77,Below Market Value
EC00125,PRD00125,Furniture,Office Chair,Wakefit,2021-03-06,34160,16420,Fair,1,2022-05-06,12050,Individual,Individual,EchoChain Marketplace,No,0,1,14,294,Expired,Not Returned,Yes,No,,0.0,61.98,0.5,50.6,3.6,South,Bengaluru,Refurbished,LISTING_00125,Fair,16420.0,12050.0,4370.0,26.61,0.73,Below Market Value
EC00126,PRD00126,Furniture,Office Chair,IKEA,2022-06-05,83220,75920,Like New,1,2023-10-05,51880,Business,Business,OLX,Yes,9230,1,16,4007,Expired,Not Returned,Yes,No,,0.0,275.72,4.95,68.0,4.7,West,Pune,Resold,LISTING_00126,Like New,75920.0,51880.0,24040.0,31.66,0.68,Below Market Value
EC00127,PRD00127,Smartphones,iPhone,Sony,2024-09-29,115900,73310,Good,1,2028-08-29,46210,Individual,Individual,Facebook Marketplace,Yes,13870,2,47,4969,Expired,Not Returned,Yes,No,,0.0,407.97,6.17,52.2,4.1,North,Noida,Recycled,LISTING_00127,Good,73310.0,46210.0,27100.0,36.97,0.63,Below Market Value
EC00128,PRD00128,Laptops,Pavilion,HP,2024-02-27,81350,60780,Good,3,2028-04-27,31940,Business,Individual,Local Dealer,No,0,2,50,4911,Expired,Not Returned,Yes,No,,0.0,392.01,3.94,57.5,3.8,West,Mumbai,Resold,LISTING_00128,Good,60780.0,31940.0,28840.0,47.45,0.53,Below Market Value
EC00129,PRD00129,Smartphones,OnePlus,Google,2022-10-10,59970,44290,Fair,1,2025-12-10,15960,Individual,Individual,Local Dealer,Yes,8010,0,38,2333,Expired,Not Returned,No,No,,0.0,354.85,2.01,58.9,3.8,East,Guwahati,Resold,LISTING_00129,Fair,44290.0,15960.0,28330.0,63.96,0.36,Below Market Value
EC00130,PRD00130,Audio,Bluetooth Speaker,Sennheiser,2025-02-04,43940,34870,Good,4,2028-02-04,16220,Individual,Individual,Amazon Renewed,No,0,1,36,5928,Expired,Not Returned,Yes,No,,0.0,198.58,1.74,62.8,3.8,West,Surat,Refurbished,LISTING_00130,Good,34870.0,16220.0,18650.0,53.48,0.47,Below Market Value
EC00131,PRD00131,Laptops,ThinkPad,Lenovo,2023-12-23,144920,110870,Good,1,2024-12-23,83370,Business,Individual,EchoChain Marketplace,No,0,0,12,4046,Active,Not Returned,Yes,No,,0.0,136.82,6.91,50.1,4.7,North,Delhi,Resold,LISTING_00131,Good,110870.0,83370.0,27500.0,24.8,0.75,Below Market Value
EC00132,PRD00132,Home Appliances,Refrigerator,IFB,2024-03-08,26100,22290,Good,1,2024-10-08,13360,Individual,Individual,Local Dealer,Yes,960,0,7,5010,Active,Not Returned,Yes,No,,0.0,108.48,0.54,58.0,4.2,East,Kolkata,Refurbished,LISTING_00132,Good,22290.0,13360.0,8930.0,40.06,0.6,Below Market Value
EC00133,PRD00133,Gaming,VR Headset,Microsoft,2025-03-03,54260,49960,Good,3,2027-07-03,22710,Individual,Individual,Local Dealer,Yes,6820,2,28,839,Expired,Not Returned,Yes,No,,0.0,211.99,2.29,69.6,3.9,South,Bengaluru,Resold,LISTING_00133,Good,49960.0,22710.0,27250.0,54.54,0.45,Below Market Value
EC00134,PRD00134,Laptops,Inspiron,Acer,2022-08-16,150830,103310,Fair,1,2025-02-16,53210,Individual,Business,Cashify,No,0,0,30,8450,Expired,Not Returned,Yes,No,,0.0,243.01,9.9,50.5,4.1,North,Noida,Resold,LISTING_00134,Fair,103310.0,53210.0,50100.0,48.49,0.52,Below Market Value
EC00135,PRD00135,Audio,Bluetooth Speaker,Sennheiser,2022-01-27,8200,6970,Fair,2,2023-04-27,3080,Business,Individual,Local Dealer,Yes,350,0,15,5797,Expired,Not Returned,No,No,,0.0,24.84,0.42,65.1,4.2,South,Hyderabad,Recycled,LISTING_00135,Fair,6970.0,3080.0,3890.0,55.81,0.44,Below Market Value
EC00136,PRD00136,Laptops,IdeaPad,HP,2025-08-26,171210,122850,Fair,1,2028-03-26,52970,Individual,Individual,Amazon Renewed,Yes,17660,1,31,7520,Extended,Not Returned,Yes,No,,0.0,600.83,13.26,67.3,2.5,West,Surat,Resold,LISTING_00136,Fair,122850.0,52970.0,69880.0,56.88,0.43,Below Market Value
EC00137,PRD00137,Home Appliances,Air Conditioner,Samsung,2022-02-23,94980,73900,Fair,3,2025-01-23,29690,Individual,Individual,Facebook Marketplace,No,0,1,35,9140,Expired,Not Returned,Yes,No,,0.0,494.11,2.44,65.3,3.8,West,Nagpur,Resold,LISTING_00137,Fair,73900.0,29690.0,44210.0,59.82,0.4,Below Market Value
EC00138,PRD00138,Laptops,Pavilion,Acer,2021-10-16,111320,73990,Good,2,2022-06-16,65140,Individual,Individual,EchoChain Marketplace,No,0,2,8,4966,Active,Not Returned,Yes,Yes,2022-08-23,28.19,279.13,17.81,71.1,3.7,West,Nagpur,Resold,LISTING_00138,Good,73990.0,65140.0,8850.0,11.96,0.88,Below Market Value
EC00139,PRD00139,Smartphones,Galaxy S Series,Apple,2022-01-14,68650,36450,Fair,1,2026-11-14,18670,Individual,Business,OLX,No,0,2,58,3405,Expired,Not Returned,Yes,No,,0.0,50.08,3.23,46.5,3.4,West,Ahmedabad,Resold,LISTING_00139,Fair,36450.0,18670.0,17780.0,48.78,0.51,Below Market Value
EC00140,PRD00140,Fashion,Backpack,Puma,2025-12-02,26860,13700,Good,2,2026-07-02,13980,Individual,Individual,OLX,No,0,1,7,4766,Active,Not Returned,Yes,No,,0.0,68.23,1.83,58.2,2.1,East,Ranchi,Resold,LISTING_00140,Good,13700.0,13980.0,-280.0,-2.04,1.02,Above Market Value
EC00141,PRD00141,Smartphones,OnePlus,Google,2025-02-22,104950,65960,Like New,2,2028-11-22,54300,Individual,Individual,OLX,Yes,3350,1,45,208,Expired,Not Returned,Yes,No,,0.0,247.59,5.83,58.8,3.4,East,Patna,Refurbished,LISTING_00141,Like New,65960.0,54300.0,11660.0,17.68,0.82,Below Market Value
EC00142,PRD00142,Audio,Soundbar,Sennheiser,2021-08-19,26090,17190,Good,1,2022-01-19,14690,Business,Individual,Local Dealer,No,0,2,5,1995,Active,Not Returned,Yes,No,,0.0,16.04,1.76,51.3,4.2,North,Chandigarh,Resold,LISTING_00142,Good,17190.0,14690.0,2500.0,14.54,0.85,Below Market Value
EC00143,PRD00143,Audio,Wireless Earbuds,JBL,2023-10-15,42280,37640,Good,3,2026-05-15,18670,Individual,Business,OLX,No,0,1,31,4586,Expired,Returned,Yes,Yes,2026-06-23,16.3,165.34,14.97,78.8,4.1,West,Pune,Resold,LISTING_00143,Good,37640.0,18670.0,18970.0,50.4,0.5,Below Market Value
EC00144,PRD00144,Laptops,IdeaPad,Dell,2021-02-10,111030,89740,Good,1,2024-10-10,44710,Individual,Individual,EchoChain Marketplace,No,0,0,44,3975,Expired,Not Returned,Yes,Yes,2025-01-04,80.89,90.16,22.35,57.1,4.7,West,Mumbai,Resold,LISTING_00144,Good,89740.0,44710.0,45030.0,50.18,0.5,Below Market Value
EC00145,PRD00145,Laptops,IdeaPad,HP,2023-11-18,176280,130970,Fair,2,2024-03-18,69390,Individual,Individual,Local Dealer,No,0,1,4,1202,Active,Not Returned,Yes,No,,0.0,583.44,5.03,55.5,4.1,North,Jaipur,Resold,LISTING_00145,Fair,130970.0,69390.0,61580.0,47.02,0.53,Below Market Value
EC00146,PRD00146,Cameras,Mirrorless Camera,Canon,2021-05-15,121620,55450,Good,2,2023-02-15,54720,Individual,Individual,OLX,Yes,16440,2,21,7768,Expired,Returned,No,No,,0.0,254.1,3.62,63.4,5.0,South,Vijayawada,Resold,LISTING_00146,Good,55450.0,54720.0,730.0,1.32,0.99,Below Market Value
EC00147,PRD00147,Gaming,Gaming Console,Microsoft,2021-07-20,13230,6030,Fair,1,2022-04-20,5670,Business,Individual,Cashify,No,0,1,9,6796,Active,Not Returned,Yes,No,,0.0,17.32,0.29,38.4,3.9,East,Patna,Recycled,LISTING_00147,Fair,6030.0,5670.0,360.0,5.97,0.94,Below Market Value
EC00148,PRD00148,Smartphones,Galaxy S Series,Sony,2023-02-19,15160,13220,Good,1,2025-03-19,6350,Individual,Individual,Cashify,No,0,2,25,4915,Expired,Not Returned,Yes,No,,0.0,20.07,0.79,50.3,4.0,North,Chandigarh,Resold,LISTING_00148,Good,13220.0,6350.0,6870.0,51.97,0.48,Below Market Value
EC00149,PRD00149,Smartphones,Xperia,Apple,2023-07-19,130060,116250,Fair,1,2027-04-19,33930,Individual,Individual,Local Dealer,Yes,16170,0,45,927,Expired,Not Returned,Yes,No,,0.0,290.96,6.95,50.5,3.6,South,Kochi,Refurbished,LISTING_00149,Fair,116250.0,33930.0,82320.0,70.81,0.29,Below Market Value
EC00150,PRD00150,Smartphones,Pixel,OnePlus,2023-11-23,17580,15080,Good,3,2024-11-23,9660,Individual,Individual,OLX,No,0,0,12,8762,Active,Not Returned,Yes,No,,0.0,78.87,0.61,60.8,4.3,North,Chandigarh,Recycled,LISTING_00150,Good,15080.0,9660.0,5420.0,35.94,0.64,Below Market Value
EC00151,PRD00151,Smartphones,iPhone,Sony,2023-12-08,98920,91530,Good,4,2024-05-08,53030,Individual,Individual,Local Dealer,Yes,4250,0,5,6774,Active,Not Returned,Yes,No,,0.0,337.74,2.7,83.8,3.6,West,Nagpur,Resold,LISTING_00151,Good,91530.0,53030.0,38500.0,42.06,0.58,Below Market Value
EC00152,PRD00152,Gaming,VR Headset,Microsoft,2022-05-18,11900,6380,Like New,2,2022-10-18,7580,Individual,Individual,EchoChain Marketplace,Yes,1320,2,5,6658,Active,Not Returned,Yes,No,,0.0,54.96,0.82,65.7,3.2,North,Chandigarh,Landfill,LISTING_00152,Like New,6380.0,7580.0,-1200.0,-18.81,1.19,Above Market Value
